Location Type,City,Borough,num_calls
Club/Bar/Restaurant,BELLEROSE,QUEENS,20
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,17
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,53
Club/Bar/Restaurant,NEW YORK,MANHATTAN,18
Club/Bar/Restaurant,FAR ROCKAWAY,QUEENS,28
Club/Bar/Restaurant,SUNNYSIDE,QUEENS,58
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,44
Club/Bar/Restaurant,NEW YORK,MANHATTAN,14
Club/Bar/Restaurant,NEW YORK,MANHATTAN,28
Club/Bar/Restaurant,WOODSIDE,QUEENS,59
Club/Bar/Restaurant,NEW YORK,MANHATTAN,33
Club/Bar/Restaurant,BRONX,BRONX,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,28
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,JACKSON HEIGHTS,QUEENS,355
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,12
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,80
Club/Bar/Restaurant,NEW YORK,MANHATTAN,20
Club/Bar/Restaurant,NEW YORK,MANHATTAN,42
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,91
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,31
Club/Bar/Restaurant,FLUSHING,QUEENS,13
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,32
Club/Bar/Restaurant,ASTORIA,QUEENS,57
Club/Bar/Restaurant,NEW YORK,MANHATTAN,20
Club/Bar/Restaurant,ASTORIA,QUEENS,29
Club/Bar/Restaurant,NEW YORK,MANHATTAN,95
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,40
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,30
Club/Bar/Restaurant,NEW YORK,MANHATTAN,30
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,25
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,24
Club/Bar/Restaurant,ASTORIA,QUEENS,17
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,12
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,22
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,16
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,20
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,38
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,10
Club/Bar/Restaurant,WOODHAVEN,QUEENS,90
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,ASTORIA,QUEENS,70
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,22
Club/Bar/Restaurant,RIDGEWOOD,QUEENS,28
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,KEW GARDENS,QUEENS,393
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,91
Club/Bar/Restaurant,ASTORIA,QUEENS,44
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,75
Club/Bar/Restaurant,NEW YORK,MANHATTAN,28
Club/Bar/Restaurant,ASTORIA,QUEENS,27
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,16
Club/Bar/Restaurant,WOODHAVEN,QUEENS,140
Club/Bar/Restaurant,BRONX,BRONX,12
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,23
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,86
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,14
Club/Bar/Restaurant,BRONX,BRONX,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,78
Club/Bar/Restaurant,STATEN ISLAND,STATEN ISLAND,19
Club/Bar/Restaurant,NEW YORK,MANHATTAN,27
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,STATEN ISLAND,STATEN ISLAND,69
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,198
Club/Bar/Restaurant,NEW YORK,MANHATTAN,24
Club/Bar/Restaurant,BRONX,BRONX,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,57
Club/Bar/Restaurant,NEW YORK,MANHATTAN,16
Club/Bar/Restaurant,NEW YORK,MANHATTAN,45
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,15
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,35
Club/Bar/Restaurant,NEW YORK,MANHATTAN,125
Club/Bar/Restaurant,NEW YORK,MANHATTAN,319
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,22
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,45
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,20
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,33
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,17
Club/Bar/Restaurant,NEW YORK,MANHATTAN,14
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,34
Club/Bar/Restaurant,NEW YORK,MANHATTAN,63
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,29
Club/Bar/Restaurant,NEW YORK,MANHATTAN,43
Club/Bar/Restaurant,NEW YORK,MANHATTAN,29
Club/Bar/Restaurant,NEW YORK,MANHATTAN,13
Club/Bar/Restaurant,STATEN ISLAND,STATEN ISLAND,56
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,18
Club/Bar/Restaurant,NEW YORK,MANHATTAN,25
Club/Bar/Restaurant,NEW YORK,MANHATTAN,22
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,55
Club/Bar/Restaurant,WOODSIDE,QUEENS,43
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,133
Club/Bar/Restaurant,WOODSIDE,QUEENS,52
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,33
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,205
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,50
Club/Bar/Restaurant,NEW YORK,MANHATTAN,21
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,55
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,120
Club/Bar/Restaurant,NEW YORK,MANHATTAN,21
Club/Bar/Restaurant,NEW YORK,MANHATTAN,14
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,114
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,36
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,86
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,96
Club/Bar/Restaurant,EAST ELMHURST,QUEENS,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,23
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,32
Club/Bar/Restaurant,NEW YORK,MANHATTAN,30
Club/Bar/Restaurant,NEW YORK,MANHATTAN,24
Club/Bar/Restaurant,NEW YORK,MANHATTAN,70
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,11
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,728
Club/Bar/Restaurant,NEW YORK,MANHATTAN,15
Club/Bar/Restaurant,NEW YORK,MANHATTAN,31
Club/Bar/Restaurant,NEW YORK,MANHATTAN,228
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,24
Club/Bar/Restaurant,NEW YORK,MANHATTAN,13
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,59
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,22
Club/Bar/Restaurant,NEW YORK,MANHATTAN,54
Club/Bar/Restaurant,NEW YORK,MANHATTAN,59
Club/Bar/Restaurant,OZONE PARK,QUEENS,60
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,28
Club/Bar/Restaurant,BRONX,BRONX,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,18
Club/Bar/Restaurant,FOREST HILLS,QUEENS,26
Club/Bar/Restaurant,ASTORIA,QUEENS,10
Club/Bar/Restaurant,LONG ISLAND CITY,QUEENS,50
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,81
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,60
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,12
Club/Bar/Restaurant,FOREST HILLS,QUEENS,63
Club/Bar/Restaurant,NEW YORK,MANHATTAN,34
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,16
Club/Bar/Restaurant,NEW YORK,MANHATTAN,61
Club/Bar/Restaurant,NEW YORK,MANHATTAN,17
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,14
Club/Bar/Restaurant,NEW YORK,MANHATTAN,13
Club/Bar/Restaurant,STATEN ISLAND,STATEN ISLAND,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,26
Club/Bar/Restaurant,NEW YORK,MANHATTAN,22
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,185
Club/Bar/Restaurant,NEW YORK,MANHATTAN,21
Club/Bar/Restaurant,NEW YORK,MANHATTAN,38
Club/Bar/Restaurant,REGO PARK,QUEENS,25
Club/Bar/Restaurant,NEW YORK,MANHATTAN,28
Club/Bar/Restaurant,NEW YORK,MANHATTAN,24
Club/Bar/Restaurant,NEW YORK,MANHATTAN,29
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,70
Club/Bar/Restaurant,NEW YORK,MANHATTAN,13
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,14
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,14
Club/Bar/Restaurant,WOODSIDE,QUEENS,72
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,68
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,34
Club/Bar/Restaurant,NEW YORK,MANHATTAN,40
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,16
Club/Bar/Restaurant,ASTORIA,QUEENS,30
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,47
Club/Bar/Restaurant,NEW YORK,MANHATTAN,24
Club/Bar/Restaurant,NEW YORK,MANHATTAN,25
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,14
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,38
Club/Bar/Restaurant,NEW YORK,MANHATTAN,106
Club/Bar/Restaurant,NEW YORK,MANHATTAN,27
Club/Bar/Restaurant,NEW YORK,MANHATTAN,24
Club/Bar/Restaurant,NEW YORK,MANHATTAN,21
Club/Bar/Restaurant,NEW YORK,MANHATTAN,15
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,22
Club/Bar/Restaurant,OZONE PARK,QUEENS,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,35
Club/Bar/Restaurant,BRONX,BRONX,15
Club/Bar/Restaurant,BRONX,BRONX,10
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,39
Club/Bar/Restaurant,NEW YORK,MANHATTAN,45
Club/Bar/Restaurant,BRONX,BRONX,10
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,46
Club/Bar/Restaurant,NEW YORK,MANHATTAN,51
Club/Bar/Restaurant,NEW YORK,MANHATTAN,15
Club/Bar/Restaurant,NEW YORK,MANHATTAN,44
Club/Bar/Restaurant,BRONX,BRONX,23
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,93
Club/Bar/Restaurant,NEW YORK,MANHATTAN,21
Club/Bar/Restaurant,NEW YORK,MANHATTAN,18
Club/Bar/Restaurant,NEW YORK,MANHATTAN,70
Club/Bar/Restaurant,NEW YORK,MANHATTAN,22
Club/Bar/Restaurant,NEW YORK,MANHATTAN,28
Club/Bar/Restaurant,RICHMOND HILL,QUEENS,19
Club/Bar/Restaurant,NEW YORK,MANHATTAN,30
Club/Bar/Restaurant,RIDGEWOOD,QUEENS,18
Club/Bar/Restaurant,BRONX,BRONX,56
Club/Bar/Restaurant,NEW YORK,MANHATTAN,103
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,23
Club/Bar/Restaurant,JAMAICA,QUEENS,26
Club/Bar/Restaurant,BRONX,BRONX,49
Club/Bar/Restaurant,BRONX,BRONX,50
Club/Bar/Restaurant,CORONA,QUEENS,16
Club/Bar/Restaurant,NEW YORK,MANHATTAN,30
Club/Bar/Restaurant,NEW YORK,MANHATTAN,132
Club/Bar/Restaurant,ASTORIA,QUEENS,120
Club/Bar/Restaurant,FLUSHING,QUEENS,46
Club/Bar/Restaurant,NEW YORK,MANHATTAN,20
Club/Bar/Restaurant,NEW YORK,MANHATTAN,32
Club/Bar/Restaurant,NEW YORK,MANHATTAN,81
Club/Bar/Restaurant,NEW YORK,MANHATTAN,14
Club/Bar/Restaurant,NEW YORK,MANHATTAN,286
Club/Bar/Restaurant,NEW YORK,MANHATTAN,70
Club/Bar/Restaurant,NEW YORK,MANHATTAN,70
Club/Bar/Restaurant,NEW YORK,MANHATTAN,20
Club/Bar/Restaurant,NEW YORK,MANHATTAN,26
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,40
Club/Bar/Restaurant,NEW YORK,MANHATTAN,20
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,30
Club/Bar/Restaurant,GLEN OAKS,QUEENS,21
Club/Bar/Restaurant,ASTORIA,QUEENS,64
Club/Bar/Restaurant,NEW YORK,MANHATTAN,19
Club/Bar/Restaurant,KEW GARDENS,QUEENS,33
Club/Bar/Restaurant,NEW YORK,MANHATTAN,21
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,ASTORIA,QUEENS,27
Club/Bar/Restaurant,NEW YORK,MANHATTAN,24
Club/Bar/Restaurant,NEW YORK,MANHATTAN,24
Club/Bar/Restaurant,NEW YORK,MANHATTAN,68
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,22
Club/Bar/Restaurant,NEW YORK,MANHATTAN,22
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,10
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,10
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,18
Club/Bar/Restaurant,NEW YORK,MANHATTAN,13
Club/Bar/Restaurant,NEW YORK,MANHATTAN,20
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,14
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,15
Club/Bar/Restaurant,NEW YORK,MANHATTAN,31
Club/Bar/Restaurant,JACKSON HEIGHTS,QUEENS,15
Club/Bar/Restaurant,NEW YORK,MANHATTAN,17
Club/Bar/Restaurant,STATEN ISLAND,STATEN ISLAND,19
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,28
Club/Bar/Restaurant,NEW YORK,MANHATTAN,27
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,11
Club/Bar/Restaurant,BRONX,BRONX,11
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,37
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,32
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,87
Club/Bar/Restaurant,NEW YORK,MANHATTAN,27
Club/Bar/Restaurant,JAMAICA,QUEENS,17
Club/Bar/Restaurant,NEW YORK,MANHATTAN,179
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,98
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,26
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,38
Club/Bar/Restaurant,NEW YORK,MANHATTAN,42
Club/Bar/Restaurant,NEW YORK,MANHATTAN,38
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,28
Club/Bar/Restaurant,BRONX,BRONX,54
Club/Bar/Restaurant,NEW YORK,MANHATTAN,37
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,25
Club/Bar/Restaurant,RIDGEWOOD,QUEENS,13
Club/Bar/Restaurant,NEW YORK,MANHATTAN,22
Club/Bar/Restaurant,NEW YORK,MANHATTAN,46
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,199
Club/Bar/Restaurant,NEW YORK,MANHATTAN,61
Club/Bar/Restaurant,NEW YORK,MANHATTAN,18
Club/Bar/Restaurant,NEW YORK,MANHATTAN,64
Club/Bar/Restaurant,BRONX,BRONX,13
Club/Bar/Restaurant,ASTORIA,QUEENS,15
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,43
Club/Bar/Restaurant,BRONX,BRONX,12
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,39
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,15
Club/Bar/Restaurant,ASTORIA,QUEENS,32
Club/Bar/Restaurant,BRONX,BRONX,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,44
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,20
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,109
Club/Bar/Restaurant,NEW YORK,MANHATTAN,29
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,17
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,18
Club/Bar/Restaurant,NEW YORK,MANHATTAN,19
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,30
Club/Bar/Restaurant,ASTORIA,QUEENS,16
Club/Bar/Restaurant,NEW YORK,MANHATTAN,13
Club/Bar/Restaurant,ASTORIA,QUEENS,20
Club/Bar/Restaurant,STATEN ISLAND,STATEN ISLAND,12
Club/Bar/Restaurant,JAMAICA,QUEENS,75
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,27
Club/Bar/Restaurant,NEW YORK,MANHATTAN,14
Club/Bar/Restaurant,NEW YORK,MANHATTAN,22
Club/Bar/Restaurant,NEW YORK,MANHATTAN,23
Club/Bar/Restaurant,BRONX,BRONX,19
Club/Bar/Restaurant,JAMAICA,QUEENS,62
Club/Bar/Restaurant,ROSEDALE,QUEENS,18
Club/Bar/Restaurant,RIDGEWOOD,QUEENS,13
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,36
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,25
Club/Bar/Restaurant,NEW YORK,MANHATTAN,51
Club/Bar/Restaurant,WOODSIDE,QUEENS,96
Club/Bar/Restaurant,BRONX,BRONX,31
Club/Bar/Restaurant,BRONX,BRONX,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,45
Club/Bar/Restaurant,NEW YORK,MANHATTAN,79
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,32
Club/Bar/Restaurant,NEW YORK,MANHATTAN,88
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,10
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,15
Club/Bar/Restaurant,NEW YORK,MANHATTAN,72
Club/Bar/Restaurant,NEW YORK,MANHATTAN,32
Club/Bar/Restaurant,JAMAICA,QUEENS,21
Club/Bar/Restaurant,NEW YORK,MANHATTAN,23
Club/Bar/Restaurant,RIDGEWOOD,QUEENS,64
Club/Bar/Restaurant,NEW YORK,MANHATTAN,143
Club/Bar/Restaurant,NEW YORK,MANHATTAN,20
Club/Bar/Restaurant,NEW YORK,MANHATTAN,65
Club/Bar/Restaurant,SOUTH RICHMOND HILL,QUEENS,99
Club/Bar/Restaurant,ASTORIA,QUEENS,73
Club/Bar/Restaurant,KEW GARDENS,QUEENS,19
Club/Bar/Restaurant,FOREST HILLS,QUEENS,14
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,19
Club/Bar/Restaurant,NEW YORK,MANHATTAN,140
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,119
Club/Bar/Restaurant,BRONX,BRONX,34
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,32
Club/Bar/Restaurant,BRONX,BRONX,12
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,38
Club/Bar/Restaurant,NEW YORK,MANHATTAN,44
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,13
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,13
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,103
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,100
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,67
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,18
Club/Bar/Restaurant,ASTORIA,QUEENS,49
Club/Bar/Restaurant,NEW YORK,MANHATTAN,23
Club/Bar/Restaurant,NEW YORK,MANHATTAN,30
Club/Bar/Restaurant,ASTORIA,QUEENS,23
Club/Bar/Restaurant,NEW YORK,MANHATTAN,26
Club/Bar/Restaurant,NEW YORK,MANHATTAN,24
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,31
Club/Bar/Restaurant,NEW YORK,MANHATTAN,18
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,23
Club/Bar/Restaurant,ASTORIA,QUEENS,13
Club/Bar/Restaurant,NEW YORK,MANHATTAN,37
Club/Bar/Restaurant,ASTORIA,QUEENS,23
Club/Bar/Restaurant,NEW YORK,MANHATTAN,20
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,47
Club/Bar/Restaurant,FOREST HILLS,QUEENS,14
Club/Bar/Restaurant,NEW YORK,MANHATTAN,38
Club/Bar/Restaurant,WOODSIDE,QUEENS,14
Club/Bar/Restaurant,JACKSON HEIGHTS,QUEENS,21
Club/Bar/Restaurant,NEW YORK,MANHATTAN,38
Club/Bar/Restaurant,NEW YORK,MANHATTAN,69
Club/Bar/Restaurant,ASTORIA,QUEENS,17
Club/Bar/Restaurant,NEW YORK,MANHATTAN,33
Club/Bar/Restaurant,NEW YORK,MANHATTAN,16
Club/Bar/Restaurant,SOUTH RICHMOND HILL,QUEENS,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,ASTORIA,QUEENS,34
Club/Bar/Restaurant,ROCKAWAY PARK,QUEENS,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,42
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,40
Club/Bar/Restaurant,ASTORIA,QUEENS,13
Club/Bar/Restaurant,WOODSIDE,QUEENS,33
Club/Bar/Restaurant,ASTORIA,QUEENS,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,26
Club/Bar/Restaurant,SOUTH RICHMOND HILL,QUEENS,17
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,17
Club/Bar/Restaurant,BRONX,BRONX,19
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,68
Club/Bar/Restaurant,NEW YORK,MANHATTAN,88
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,142
Club/Bar/Restaurant,ASTORIA,QUEENS,27
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,22
Club/Bar/Restaurant,NEW YORK,MANHATTAN,20
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,40
Club/Bar/Restaurant,NEW YORK,MANHATTAN,27
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,26
Club/Bar/Restaurant,NEW YORK,MANHATTAN,49
Club/Bar/Restaurant,NEW YORK,MANHATTAN,24
Club/Bar/Restaurant,NEW YORK,MANHATTAN,20
Club/Bar/Restaurant,NEW YORK,MANHATTAN,17
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,45
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,11
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,26
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,43
Club/Bar/Restaurant,NEW YORK,MANHATTAN,16
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,60
Club/Bar/Restaurant,NEW YORK,MANHATTAN,45
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,32
Club/Bar/Restaurant,ASTORIA,QUEENS,13
Club/Bar/Restaurant,ASTORIA,QUEENS,13
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,25
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,51
Club/Bar/Restaurant,ASTORIA,QUEENS,51
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,10
Club/Bar/Restaurant,ASTORIA,QUEENS,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,36
Club/Bar/Restaurant,NEW YORK,MANHATTAN,21
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,10
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,13
Club/Bar/Restaurant,JACKSON HEIGHTS,QUEENS,161
Club/Bar/Restaurant,NEW YORK,MANHATTAN,13
Club/Bar/Restaurant,NEW YORK,MANHATTAN,25
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,20
Club/Bar/Restaurant,NEW YORK,MANHATTAN,18
Club/Bar/Restaurant,NEW YORK,MANHATTAN,73
Club/Bar/Restaurant,NEW YORK,MANHATTAN,44
Club/Bar/Restaurant,NEW YORK,MANHATTAN,14
Club/Bar/Restaurant,NEW YORK,MANHATTAN,29
Club/Bar/Restaurant,SOUTH RICHMOND HILL,QUEENS,10
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,16
Club/Bar/Restaurant,NEW YORK,MANHATTAN,13
Club/Bar/Restaurant,NEW YORK,MANHATTAN,22
Club/Bar/Restaurant,NEW YORK,MANHATTAN,34
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,COLLEGE POINT,QUEENS,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,69
Club/Bar/Restaurant,NEW YORK,MANHATTAN,14
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,28
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,464
Club/Bar/Restaurant,BRONX,BRONX,15
Club/Bar/Restaurant,NEW YORK,MANHATTAN,208
Club/Bar/Restaurant,NEW YORK,MANHATTAN,40
Club/Bar/Restaurant,NEW YORK,MANHATTAN,23
Club/Bar/Restaurant,NEW YORK,MANHATTAN,36
Club/Bar/Restaurant,NEW YORK,MANHATTAN,14
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,33
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,16
Club/Bar/Restaurant,JACKSON HEIGHTS,QUEENS,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
